FLAG	DETAILS	TITLE	ILLUSTRATION	RIGHT-BTN	LEFT-BTN	MID-BTN	QOOK
$flow.tv.remote.satltv.IsAppleTVFourthGen	Ouvrez la page de support Apple<N>Vérifiez que le modèle et le numéro du modèle correspondent à ceux de l'Apple TV 4K ou de l'Apple TV HD	L'Apple TV est-elle de la quatrième génération ?					https://support.apple.com/HT200008
$flow.tv.remote.satltv.IsLatestSaltTVAppInstalled		La dernière application Salt TV est-elle installée ?					
$flow.tv.remote.satltv._SteupSaltTVRemoteWithRegularTV		Essayez de configurer la télécommande de Salt TV avec une télévision ordinaire					
$flow.tv.remote.satltv.DoesVolumeOnTvChange		Le volume de la télévision change-t-il ?					
$flow.tv.remote.satltv.WasThePurchaseDoneLessThanOnYearAgo		Quand avez-vous acheté la télécommande ?<N> Il y a plus d'un an ?					
$flow.tv.remote.satltv._GoToStoreToReplace	Prenez votre preuve d'achat avec vous. Allez dans un Salt Store. La télécommande sera remplacée.	Allez dans un Salt Store pour la remplacer					
$flow.tv.remote.satltv._NeedToBuyOneNew		La garantie est passée. Il semble que votre télécommande soit défectueuse. <N>Vous devriez en acheter une nouvelle.					
$flow.tv.hardware.IsAppleTVvisibleOnTVScreen	L'écran d'accueil classique, contenant des icônes d'applications préinstallées.<N>(telles que l'App Store)	L'écran d'accueil de l'Apple TV est-il visible sur la télévision ?	tv/tvhomescreen	Visible	Pas visible		
$flow.tv.hardware._MakeSurePowerCableWellPlugged	Assurez-vous que le câble d'alimentation est bien branché.<N> Changez la prise murale si nécessaire.	Le câble d'alimentation est-il correctement branché ?	tv/powercablepluggedin	Câble OK			
$flow.tv.hardware.WhiteLightLids	Si l'alimentation est correcte, la LED est stable et blanche 	La LED blanche (voyant d'état) de l'Apple TV est-elle allumée ? 	tv/statusled	Oui, blanche	Autre		https://support.apple.com/en-gb/guide/tv/atvba38a4135/tvos
$flow.tv.hardware._CheckHDMIcnx	Vérifiez que le numéro de port HDMI physique correspond au type <Q>INPUT/SOURCE<Q> sélectionné sur le téléviseur.<N>Remplacez le câble HDMI si possible.	Vérifiez la connexion du câble HDMI	tv/hdmiconnection	Connexion OK			https://youtu.be/UFBwdVRnc-E?t=270
$flow.tv.hardware._RepairProcess	Encouragez le client à effectuer l'enregistrement de la réparation en ligne	L'Apple TV doit être réparée					https://qoof.salt.ch/de/customer-process/use_trouble/replacement_and_repair/repair_equipment_fiberbox_tvbox_accessories#salt-fiber-box-fiber-zubeh%C3%B6r-und-apple-tv-4k
$flow.tv.install.IsSaltIconVisibleOnAppleTV		L'icône de l'application Salt TV est-elle visible ?  	tv/salttvicon	Visible	Pas visible		
$flow.tv.install._OpenAppleStore		Ouvrez l'Apple Store sur l'Apple TV					
$flow.tv.install.CanSeeSaltTVOnAppleStore	"Tapez ""Salt"" dans la recherche"	Voyez-vous Salt TV dans l'Apple Store ?					
$flow.tv.install.HasAppleId		Avez-vous un identifiant Apple (compte Apple) ?					
$flow.tv.install.CanCreateAppleAccount	Prenez le temps d'aider le client à créer l'Apple ID.<N> Veillez à sélectionner la Suisse comme pays.	Êtes-vous d'accord d'en créer un ?					
$flow.tv.install.HasSwissAppleID	Si, lors de la configuration de votre Apple ID, vous avez sélectionné un autre pays que la Suisse, vous ne serez pas en mesure de télécharger Salt TV. 	S'agit-il d'un Apple ID suisse ?		Apple ID suisse	Pas d'Apple ID suisse		
$flow.tv.install.WantToChangeToSwiss	"Le client peut toujours revenir à un autre pays plus tard si nécessaire.<N>Pour connaître les conditions de changement de langue d'un Apple ID, lisez ""Que faire avant de changer de pays ou de région"" sous le lien ci-dessous."	Êtes-vous d'accord de sélectionner la Suisse comme pays de votre Apple ID ?					https://support.apple.com/en-us/HT201389
$flow.tv.install._HowToChangeAppleIDtoSwiss	"Il y a plusieurs façons de changer la langue (sur l'iPhone, l'iPad, l'iPod touch, un ordinateur Mac ou la page web Apple ID).<N>Voici la page web Apple ID:<N>Sur un navigateur web<N><T>1. Enregistrez-vous sur https://appleid.apple.com/ avec votre Apple ID<N><T>2. Faites défiler jusqu'à la section ""Account"", puis cliquez sur ""Edit"".<N><T>Dans le menu ""Country/Region"", sélectionnez votre nouveau pays ou votre nouvelle région.<N><T>4. Lorsqu'on vous demande si vous voulez changer votre pays ou votre région, cliquez sur ""Continue to update"". <N><T>"	Changeons le pays de votre Apple ID !					
$flow.tv.install._InstallSaltTV	Dans le document Qoof, vous trouverez des tutoriels YouTube pour les clients avec ou sans Apple ID.	Téléchargez et installez l'application Salt TV					https://qoof.salt.ch/de/customer-process/configure/manage_appletv_salttv/salttv/salttv_download_tipps_and_tricks
$flow.tv.install._LogInWithSwissAppleID		Connectez-vous avec un compte Apple TV suisse					
$flow.tv.install._CreateAppleIDorBypass	1. Sélectionnez SUISSE comme pays.<N>2. Connectez l'Apple TV à la Fiber Box pour activer l'identification <Q>Zéro dans<QR>.<N>3. Sautez l'étape de saisie de l'Apple ID.<N>4. Sélectionnez Salt comme fournisseur de télévision	Connectez l'Apple TV à la Fiber Box pour installer automatiquement Salt TV					
$flow.tv.install._ResetAppleTV	Aller à:<N><T>- Paramètres<N><T>- Système<N><T>- Réinitialisation	Réinitialiser l'Apple TV					https://support.apple.com/en-gb/HT202118
$flow.tv.app._QuitAndRelaunchSaltTV	Appuyez deux fois rapidement sur la touche <Q>Home<Q>. <N>Faites glisser votre doigt à gauche ou à droite sur la surface tactile de la télécommande Siri pour naviguer vers l'application Salt TV. <N>Faites glisser votre doigt sur la surface tactile de la télécommande Siri pour forcer l'arrêt de l'application Salt TV. <N> Appuyez sur la touche menu pour revenir à l'écran <Q>Home<Q> et redémarrer l'application Salt TV.	Redémarrer l'application Salt TV					https://support.apple.com/en-gb/guide/tv/atvbbcec4f4e/tvos
$flow.tv.app.ProblemSolved	Le client confirme-t-il que toutes les chaînes fonctionnent correctement ?	Le problème est-il résolu ?		Tout OK	Non		
$flow.tv.app._CheckIfAppleTVNeedsUpdate	Si une mise à jour est nécessaire, mettez à jour l'Apple TV.<N><T>- Allez sur <Q>Paramètres - Système - Mises à jour du logiciel<Q><N><T>- Sélectionnez <Q>Mise à jour du logiciel<Q> 	Le logiciel Apple TV 4K est-il à jour ?		A jour			https://support.apple.com/en-gb/guide/tv/atvb7e0a4ea5/tvos
$flow.tv.app._RebootAppleTV	Allez à:<N><T>- Paramètres<N><T>- Système<N><T>- Redémarrer.	Redémarrer l'Apple TV					https://support.apple.com/en-us/HT201836
$flow.tv.app._CheckIfSaltTVNeedsUpdate	Si une mise à jour est nécessaire, mettez à jour l'application Salt TV. <N><N>Recommandez au client de configurer les mises à jour automatiques de l'application. 	S'agit-il de la dernière version de l'application Salt TV ?  	tv/updatesalttv	A jour			https://qoof.salt.ch/de/customer-process/configure/manage_appletv_salttv/salttv/update_salt_tv_app
$flow.tv.app.WhatAppleTVcnxType	Quel est le type de connexion du client ?	Comment l'Apple TV est-elle connectée à la Fiber Box ?		Sur LAN	Sur WiFi		
$flow.tv.app.IsIssueWithOtherApps		Le problème se pose-t-il uniquement avec Salt TV ou également avec d'autres applications Apple TV ?					
$flow.tv.app.CanCheckWithLan		Pouvez-vous essayer de connecter l'Apple TV au réseau local ?					
$flow.tv.services.IsMessageInvitingToContactCC	Si le message est de contacter le service clientèle, le client est éventuellement bloqué.<N>Si le message concerne un problème de connexion à Internet, nous analyserons la connexion de l'Apple TV.<N>Si aucun message, nous continuerons le dépannage de l'application Salt TV.	Un message s'affiche sur l'application ?		Oui, invitant à contacter le service clientèle	Pas de message	Oui, problème internet	
$flow.tv.services._ActivateTVServicesVTI	Dans :<N><T>- VTI -> Gestion de l'offre -> Dashboard santé -> TV<N><N>Cliquer sur <Q>Activer utilisateur TV>	Activer les services TV dans VTI	tv/activatetvuseren	Actifs			https://qoof.salt.ch/fr/customer-process/use_trouble/tv/salttv_automatic_deactivation_after_non_use
$flow.tv.services.IsTVServicesActiveVTI	Allez à :<N><T>- VTI -> Gestion de l'offre -> Bilan de santé -> TV	Les services de télévision sont-ils actifs dans VTI ?	tv/activetvservice	Actifs	Problème		
$flow.tv.services.IsBasicTvPackageVisible		Vérifiez dans VTI si le client dispose d'un bouquet de base		Oui, mais <LQ>Je ne souhaite pas de TV<RQ>	Aucun		
$flow.tv.services.IsBarringVisible		Vérifiez dans VTI s'il y a un blocage (barring)		Oui <LQ>Pas d'usage<RQ>	Pas de blocage	Oui <LQ>Collection<RQ>	https://qoof.salt.ch/customer-process/use_trouble/tv/salttv_automatic_deactivation_after_non_use
$flow.tv.WhatIStheTVIssue	Choisissez la télécommande pour les questions <N><T>- Siri remote<N><T>- Salt TV remote<N><N>Choisissez la TV pour les questions <N><T>- AppleTV<N><T>- Salt TV app<N><T>- channels <N><T>- feature <N><T>- install<N><T>- Etc...	Quel est votre problème ?		Ne peut pas utiliser la télécommande	Le son est mauvais	Ne peut pas regarder la TV	
$flow.tv._OpenSaltTVApp		Ouvrez l'application Salt TV	salttv/open/fr				
$flow.tv.ChekSaltTVKNownBugs	Vérifiez si un incident général de Salt TV ou un incident affectant la chaîne spécifique est publié dans Qoof.<N>Statut <Q>Ouvert<Q> 	Y a-t-il actuellement un bug de Salt TV en cours publié dans Qoof ?		Oui, il y a un incident	Aucun incident		https://qoof.salt.ch/de/bug/services/salt_tv_known_bugs
$flow.tv.CanExploreMenu		Pouvez-vous explorer le menu de Salt TV ?	appletv/explore/fr				
$flow.tv.WhatIssueWithApp	Problème de chaîne TV = je ne peux pas accéder à une chaîne<N> Problème de fonctionnalité : certaines fonctionnalités de l'application ne fonctionnent pas	Est-ce un problème de chaîne TV ou de fonctionnalité ?		Chaîne	Fonction		
$flow.tv._InformSaltIsFixing	Terminez gentiment l'appel. Excuses pour les désagréments	Nos techniciens sont en train de le réparer.					
$flow.tv._CreateSOTicketSaltTV	Un ticket [541] sera automatiquement généré lors du passage à l'étape suivante. Ne pas en créer un manuellement (SuperOffice). Une copie du contenu sera envoyée à votre boîte e-mail.	Création automatique du ticket [541] dans SuperOffice					
$flow.tv.services.IsSaltTVWorkingNow	Si cela ne fonctionne pas chez le client, demandez-lui de se déconnecter de Salt TV et de se reconnecter.	Est-ce que Salt TV fonctionne maintenant ?					
$flow.tv.services._ChangeBasicPackage		Dans VTI modifier les bouquets de base comme souhaité par le client.					
$flow.tv.services.DoesWantTVNow	Examinez l'offre avec le client.<N> Informez le client des frais.<N>Sélectionnez la chaîne de base souhaitée.<N>Sélectionnez le nombre d'Apple TV souhaité.	Souhaitez-vous Salt TV maintenant ?					
$flow.tv.services._CreateTicketTwoOneFive		Création automatique du ticket [215] dans SuperOffice					
$flow.tv.services.DidCustomerPaidActivationFees	Vérifier dans VTI > - Informations facturation > Frais d'activation. S'il n'a pas encore payé les frais d'activation, il devra activer l'option TV maintenant (comprend une Apple TV 4K).	Le client a-t-il payé les frais d'activation (CHF 99.95) ?	vti/billing/activation_fees/paid_not_paid				
$flow.tv.network.HowConnected		Comment est connecté l'Apple TV ?		WiFi	LAN		
$flow.tv.network.IsOtherWifiDeviceOK	Avec un téléphone, un ordinateur etc...<N>Assurez-vous de tester le même réseau WiFi (2,4 ou 5 Ghz).	Tester le WiFi avec un autre appareil dans la même pièce		Fonctionne avec d'autres appareils	Ne fonctionne pas non plus		
$flow.tv.network.DidnetworkSolved		Le problème est-il résolu ?					
$flow.tv.network.CanReconnectWiFi		Reconnecter l'Apple TV au WiFi		Ça marche maintenant	Ça ne marche toujours pas		
$flow.tv.network.CanCheckWithLan		Peut-on connecter l'Apple TV en LAN ?					
$flow.tv.network._TesLanCableWithComputer		Lancer tv.salt.ch depuis un ordinateur connecté en LAN					
$flow.tv.network._ForgetWifiOnAppleTV	Cela effacera le nom et le mot de passe de ce WiFi de la mémoire de l'Apple TV.	Effacer le profil WiFi actuel (Fonction <Q>Oublié<Q>)					
$flow.tv.network._EnsureLanCableWellPlugged		Assurez-vous que le câble LAN est bien branché aux deux extrémités					
$flow.tv.remote.exttv.DoesVolumeChangeOnTV	Si la télécommande était couplée à un téléviseur, le volume devrait changer comme avec une télécommande normale.<N> Si le son change, alors la télécommande fonctionne bien.	Lorsque vous appuyez sur les boutons de volume<N>le son change-t-il sur votre téléviseur ?					
$flow.tv.remote.exttv.WantsToPairRemoteWithTV	Sinon, nous poursuivrons le dépannage de l'application TV au cas où le problème du client ne serait pas lié à la télécommande.	Vous souhaitez appairer votre télécommande Salt TV avec votre téléviseur ?					
$flow.tv.remote.exttv._PressMenuAndOK		Appuyez sur MENU + OK sur la télécommande jusqu'à ce que le voyant rouge clignote					
$flow.tv.remote.exttv._AimAtTVAndClick	Le client doit cliquer plusieurs fois sur P^<N>Jusqu'à ce que le volume du téléviseur s'affiche sur l'écran<N>Cliquer plusieurs dizaines de fois car <em>chaque clic scanne un type de téléviseur différent<em>	Visez la télévision et cliquez plusieurs fois sur P^					
$flow.tv.remote.exttv.MenuVoluemDisplaysOnTV	On peut aussi changer le volume avec les touches de volume + ou -.	Le menu du volume s'affiche-t-il à l'écran ?					
$flow.tv.remote.exttv._ClickOKOnRemote	L'appairage a été réalisé avec succès. <N><N>Nous allons maintenant poursuivre le dépannage de l'application TV au cas où le problème du client ne serait pas lié à la télécommande.	Cliquez sur OK sur la télécommande					
